dataset,model,condition,fold_id,status,n_train,n_val,n_train_after_sampling,val_loss,history_path,checkpoint_path,feature_count_after_preprocessing,feature_names_path,runtime_seconds,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,tp,tn,fp,fn,roc_auc,pr_auc,prediction_path
default_credit,mlp,baseline,3,success,27000,3000,27000,0.4406284841696421,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold03_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold03.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold03_features.json,95.14977073669434,0.8086666666666666,0.30120481927710846,0.9529109589041096,0.6451612903225806,0.4106776180698152,0.627057889090609,200,2226,110,464,0.7695061066182538,0.5222644483039832,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold03_predictions.csv
default_credit,mlp,baseline,4,success,27000,3000,27000,0.42656902623176574,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold04_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold04.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold04_features.json,67.67440056800842,0.8236666666666667,0.3569277108433735,0.9563356164383562,0.6991150442477876,0.47258225324027914,0.6566316636408649,237,2234,102,427,0.7846153449414094,0.5591434337572265,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold04_predictions.csv
default_credit,mlp,baseline,5,success,27000,3000,27000,0.437655609925588,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold05_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold05.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold05_features.json,88.01063704490662,0.8166666666666667,0.3253012048192771,0.9563356164383562,0.6792452830188679,0.439918533604888,0.6408184106288166,216,2234,102,448,0.7670700997483083,0.5342635249735987,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold05_predictions.csv
default_credit,mlp,baseline,6,success,27000,3000,27000,0.4276374797026316,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold06_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold06.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold06_features.json,88.09161758422852,0.8233333333333334,0.37349397590361444,0.9511986301369864,0.6850828729281768,0.4834307992202729,0.6623463030203004,248,2222,114,416,0.7808467388389173,0.5569426331227527,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold06_predictions.csv
default_credit,mlp,baseline,7,success,27000,3000,27000,0.4271457103093465,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold07_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold07.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold07_features.json,155.1689419746399,0.8273333333333334,0.35294117647058826,0.9619169875909286,0.7244582043343654,0.4746450304259635,0.6574290820307584,234,2248,89,429,0.7797940017980793,0.5689302503722172,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold07_predictions.csv
default_credit,mlp,baseline,8,success,27000,3000,27000,0.4287951877911886,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold08_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold08.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold08_features.json,94.60246133804321,0.8296666666666667,0.38310708898944196,0.9563543003851092,0.7134831460674157,0.4985279685966634,0.6697306946872755,254,2235,102,409,0.7757147623869666,0.5637458255018701,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold08_predictions.csv
default_credit,mlp,baseline,9,success,27000,3000,27000,0.4303507769902547,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold09_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold09.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold09_features.json,95.06053709983826,0.8243333333333334,0.3770739064856712,0.9512195121951219,0.6868131868131868,0.48685491723466406,0.6641467093403965,250,2223,114,413,0.7745314247617352,0.5525572480021852,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold09_predictions.csv
default_credit,mlp,baseline,10,success,27000,3000,27000,0.4330032481352488,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_baseline_fold10_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold10.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_baseline_fold10_features.json,61.11150097846985,0.8176666666666667,0.3167420814479638,0.9597774925117672,0.6907894736842105,0.4343329886246122,0.6382597869798655,210,2243,94,453,0.7790192012422624,0.5414840802752184,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_baseline_fold10_predictions.csv
default_credit,mlp,smoteenn,1,success,27000,3000,26695,0.803841690381368,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold01_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold01.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold01_features.json,78.25870871543884,0.6406666666666667,0.7620481927710844,0.6061643835616438,0.3548387096774194,0.4842105263157895,0.6841062881663641,506,1416,920,158,0.7739522946237003,0.5238320173591076,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold01_predictions.csv
default_credit,mlp,smoteenn,2,success,27000,3000,26792,0.764531056245168,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold02_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold02.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold02_features.json,78.94264531135559,0.707,0.7439759036144579,0.6964897260273972,0.4106400665004156,0.5291912158543117,0.7202328148209276,494,1627,709,170,0.8057415879270506,0.5642154938329418,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold02_predictions.csv
default_credit,mlp,smoteenn,3,success,27000,3000,26982,0.8210883878072103,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold03_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold03.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold03_features.json,52.66056990623474,0.692,0.6792168674698795,0.6956335616438356,0.38812392426850256,0.4939759036144578,0.6874252145568576,451,1625,711,213,0.7629714061726358,0.5009774956753521,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold03_predictions.csv
default_credit,mlp,smoteenn,4,success,27000,3000,26816,0.8253188362121582,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold04_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold04.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold04_features.json,65.72933864593506,0.65,0.7545180722891566,0.620291095890411,0.36095100864553314,0.48830409356725146,0.6874045840897838,501,1449,887,163,0.7780729080706388,0.5365329343682613,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold04_predictions.csv
default_credit,mlp,smoteenn,5,success,27000,3000,26840,0.8033091697692871,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold05_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold05.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold05_features.json,58.86753273010254,0.6653333333333333,0.7274096385542169,0.6476883561643836,0.36983154670750384,0.4903553299492386,0.6875489973593003,483,1513,823,181,0.7633869166735434,0.5302722506322635,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold05_predictions.csv
default_credit,mlp,smoteenn,6,success,27000,3000,26792,0.7744043304125467,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold06_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold06.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold06_features.json,58.66181540489197,0.6773333333333333,0.7213855421686747,0.6648116438356164,0.3795562599049128,0.4974039460020768,0.6930985930021456,479,1553,783,185,0.7770626598861199,0.5506991200659467,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold06_predictions.csv
default_credit,mlp,smoteenn,7,success,27000,3000,26654,0.7347611788113912,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold07_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold07.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold07_features.json,91.76408004760742,0.657,0.7435897435897436,0.6324347454000856,0.3646449704142012,0.48933002481389576,0.6880122444949146,493,1478,859,170,0.7742648752993841,0.5414134230797504,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold07_predictions.csv
default_credit,mlp,smoteenn,8,success,27000,3000,26846,0.8043284862836202,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold08_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold08.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold08_features.json,60.003586292266846,0.672,0.746606334841629,0.6508344030808729,0.37757437070938216,0.5015197568389058,0.6987203689612509,495,1521,816,168,0.774937380238294,0.5484794117382903,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold08_predictions.csv
default_credit,mlp,smoteenn,9,success,27000,3000,26897,0.7702470138867696,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold09_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold09.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold09_features.json,52.767826557159424,0.6883333333333334,0.6892911010558069,0.6880616174582799,0.38532883642495785,0.4943212547322877,0.6886763592570434,457,1608,729,206,0.77106434555653,0.5341836775590108,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold09_predictions.csv
default_credit,mlp,smoteenn,10,success,27000,3000,26798,0.8088874634106954,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_smoteenn_fold10_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold10.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_smoteenn_fold10_features.json,45.812591314315796,0.671,0.7360482654600302,0.652545999144202,0.37538461538461537,0.49719816607233824,0.6942971323021161,488,1525,812,175,0.7710688633440277,0.5289187316536181,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_smoteenn_fold10_predictions.csv
default_credit,mlp,weighted_bce,1,success,27000,3000,27000,0.8738058718045553,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold01_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold01.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold01_features.json,102.2493577003479,0.77,0.6099397590361446,0.8154965753424658,0.48444976076555024,0.54,0.7127181671893053,405,1905,431,259,0.779900638512956,0.5299886575163739,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold01_predictions.csv
default_credit,mlp,weighted_bce,2,success,27000,3000,27000,0.8376259531974792,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold02_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold02.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold02_features.json,118.3629515171051,0.7783333333333333,0.6280120481927711,0.8210616438356164,0.4994011976047904,0.5563709139426284,0.7245368460141938,417,1918,418,247,0.8046198062799141,0.568512859927769,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold02_predictions.csv
default_credit,mlp,weighted_bce,3,success,27000,3000,27000,0.8872012079556783,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold03_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold03.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold03_features.json,138.7454915046692,0.7516666666666667,0.6009036144578314,0.7945205479452054,0.4539249146757679,0.5171743357096565,0.6977120812015184,399,1856,480,265,0.7740003249298564,0.5219791812292857,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold03_predictions.csv
default_credit,mlp,weighted_bce,4,success,27000,3000,27000,0.8676620863278707,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold04_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold04.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold04_features.json,117.68338227272034,0.7673333333333333,0.6295180722891566,0.8065068493150684,0.4804597701149425,0.5449804432855281,0.7180124608021126,418,1884,452,246,0.7800202307517743,0.5616902190814432,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold04_predictions.csv
default_credit,mlp,weighted_bce,5,success,27000,3000,27000,0.8886674944559733,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold05_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold05.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold05_features.json,62.805360317230225,0.7613333333333333,0.5873493975903614,0.8107876712328768,0.46875,0.5213903743315508,0.6990685344116191,390,1894,442,274,0.7683636945040435,0.5392788683074387,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold05_predictions.csv
default_credit,mlp,weighted_bce,6,success,27000,3000,27000,0.8678240752220154,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold06_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold06.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold06_features.json,117.3446843624115,0.7543333333333333,0.6355421686746988,0.7880993150684932,0.460196292257361,0.5338393421884883,0.711820741871596,422,1841,495,242,0.7850414930269022,0.5626552266265757,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold06_predictions.csv
default_credit,mlp,weighted_bce,7,success,27000,3000,27000,0.8751192386945089,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold07_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold07.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold07_features.json,103.29315733909607,0.773,0.5987933634992458,0.8224219084296106,0.48891625615763545,0.5383050847457627,0.7106076359644282,397,1922,415,266,0.7796161945901431,0.5522010767407233,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold07_predictions.csv
default_credit,mlp,weighted_bce,8,success,27000,3000,27000,0.8721067523956298,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold08_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold08.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold08_features.json,124.66427111625671,0.7676666666666667,0.6289592760180995,0.8070175438596491,0.4804147465437788,0.5447419986936642,0.7179884099388743,417,1886,451,246,0.7790624429225955,0.5634956571501301,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold08_predictions.csv
default_credit,mlp,weighted_bce,9,success,27000,3000,27000,0.8725353663762411,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_weighted_bce_fold09_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold09.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_weighted_bce_fold09_features.json,104.99308252334595,0.7313333333333333,0.6455505279034691,0.7556696619597775,0.42842842842842843,0.5150421179302046,0.7006100949316233,428,1766,571,235,0.7780062487455072,0.5454829794422278,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_weighted_bce_fold09_predictions.csv
